year,month,Quarter,Halfyear,region_to,is_global,subdivision,is_paid,category,KEY_clean,is_flowers,Сумма по полю distributed_ads_cost,revenue_first_transactions,revenue_repeat_transactions,revenue_total,Сумма по полю first_traffic,Сумма по полю repeat_traffic,traffic_total,first_transactions,repeat_transactions,transacitons_total,ads_cost,not_ads_cost,bonus_company,promo_cost,mar_cost
2025,1,,,russia,,brand,,Канцелярские товары,,,,,,0,2,23,25,,,0,,,,,0
2025,1,,,russia,,brand,,Картины,,,,146,737,883,29,110,139,0,0,0,,,,,0
2025,1,,,russia,,brand,,Книги,,,,,,0,2,5,7,,,0,,,,,0
2025,1,,,russia,,brand,,Кондитерские и пекарни,,,,445767,2426183,2871950,1974,20389,22363,189,861,1050,,,78141,113380,191521
2025,1,,,russia,,brand,,Косметика и парфюмерия,,,,,14994,14994,64,297,361,,5,5,,,575,,575
2025,1,,,russia,,brand,,Магазины чая и кофе,,,,723,24366,25089,53,341,394,1,8,9,,,740,2127,2867
2025,1,,,russia,,brand,,Одежда,,,,,6843,6843,19,56,75,,1,1,,,,5000,5000
2025,1,,,russia,,brand,,Одежда для детей,,,,,,0,,1,1,,,0,,,,,0
2025,1,,,russia,,brand,,Подарочные сертификаты,,,,27428,63305,90733,195,818,1013,5,10,15,,,492,7206,7698
2025,1,,,russia,,brand,,Посуда,,,,1944,12092,14036,101,163,264,1,3,4,,,367,32,399
2025,1,,,russia,,brand,,Продукты и напитки,,,,,,0,,5,5,,,0,,,,,0
2025,1,,,russia,,brand,,Съедобные букеты,,,,307278,1105729,1413007,992,7284,8276,89,270,359,,,21432,39006,60438
2025,1,,,russia,,brand,,Товары для праздника,,,,2840,27054,29894,82,472,554,1,7,8,,,1400,552,1952
2025,1,,,russia,,brand,,Украшения,,,,7991,5254,13245,92,1002,1094,2,3,5,,,,1254,1254
2025,1,,,russia,,brand,,Хендмейд и хобби,,,,,4500,4500,101,180,281,,1,1,,,,,0
2025,1,,,russia,,brand,,N/A,,,,,,0,,,0,,,0,6431670,6825477,,,13257147
2025,1,,,russia,,brand,,Комнатные растения,,,,72454,217657,290111,620,2799,3419,19,52,71,,,4373,27812,32185
2025,1,,,russia,,brand,,Цветы,,,,4755736,18935459,23691195,12516,85966,98482,1430,4509,5939,,,474148,967370,1441518
2025,1,,,russia,,organic_apps,,Аксессуары,,,,6807,124525,131332,330,2924,3254,6,25,31,,,2554,620,3174
2025,1,,,russia,,organic_apps,,Вкусные наборы,,,,352256,4762922,5115178,2233,24251,26484,83,888,971,,,136282,63516,199798
2025,1,,,russia,,organic_apps,,Воздушные шары,,,,983709,9279032,10262741,7159,66328,73487,300,2373,2673,,,287772,120439,408211
2025,1,,,russia,,organic_apps,,Декор,,,,94963,788536,883499,1871,18680,20551,42,261,303,,,54561,11890,66451
2025,1,,,russia,,organic_apps,,Для дома,,,,20184,11349,31533,119,985,1104,2,3,5,,,5105,,5105
2025,1,,,russia,,organic_apps,,Другое,,,,,6848,6848,55,423,478,,1,1,,,889,,889
2025,1,,,russia,,organic_apps,,Зоотовары,,,,,3400,3400,10,165,175,,1,1,,,,,0
2025,1,,,russia,,organic_apps,,Канцелярские товары,,,,,13414,13414,44,555,599,,5,5,,,378,,378
2025,1,,,russia,,organic_apps,,Картины,,,,4945,56797,61742,381,3574,3955,3,8,11,,,2479,3418,5897
2025,1,,,russia,,organic_apps,,Книги,,,,,950,950,9,142,151,,1,1,,,,,0
2025,1,,,russia,,organic_apps,,Кондитерские и пекарни,,,,8421975,57977518,66399493,56608,521426,578034,3482,21100,24582,,,2455861,794564,3250425
2025,1,,,russia,,organic_apps,,Косметика и парфюмерия,,,,57202,387524,444726,666,6167,6833,18,117,135,,,15360,5399,20759
2025,1,,,russia,,organic_apps,,Магазины чая и кофе,,,,65840,668117,733957,744,8263,9007,25,197,222,,,22110,7751,29861
2025,1,,,russia,,organic_apps,,Обувь,,,,,,0,2,38,40,,,0,,,,,0
2025,1,,,russia,,organic_apps,,Одежда,,,,,24803,24803,112,1177,1289,,4,4,,,,,0
2025,1,,,russia,,organic_apps,,Одежда для детей,,,,,,0,25,115,140,,,0,,,,,0
2025,1,,,russia,,organic_apps,,Подарочные сертификаты,,,,195697,1358106,1553803,2436,19748,22184,37,226,263,,,45399,45788,91187
2025,1,,,russia,,organic_apps,,Посуда,,,,2610,164454,167064,285,3189,3474,2,43,45,,,4889,1088,5977
2025,1,,,russia,,organic_apps,,Продукты и напитки,,,,1018,26076,27094,25,189,214,1,8,9,,,3886,170,4056
2025,1,,,russia,,organic_apps,,Съедобные букеты,,,,5179351,26077969,31257320,25203,173636,198839,1412,6343,7755,,,807322,414731,1222053
2025,1,,,russia,,organic_apps,,Товары для праздника,,,,43265,736746,780011,1479,13694,15173,18,190,208,,,26083,8193,34276
2025,1,,,russia,,organic_apps,,Украшения,,,,22935,382791,405726,1011,10210,11221,9,104,113,,,13873,9267,23140
2025,1,,,russia,,organic_apps,,Хендмейд и хобби,,,,17983,195818,213801,435,4103,4538,6,64,70,,,12932,1063,13995
2025,1,,,russia,,organic_apps,,Комнатные растения,,,,815879,5712323,6528202,5687,54294,59981,226,1307,1533,,,218338,88136,306474
2025,1,,,russia,,organic_apps,,Sexual wellness,,,,,4041,4041,,,0,,1,1,,,,,0
2025,1,,,russia,,organic_apps,,Цветы,,,,70446611,461044736,531491347,282120,2224756,2506876,19129,103221,122350,,,15261421,6504369,21765790
2025,1,,,russia,,organic_web,,Аксессуары,,,,8500,17564,26064,850,677,1527,1,3,4,,,,,0
2025,1,,,russia,,organic_web,,Вкусные наборы,,,,412702,1067050,1479752,5149,6889,12038,85,188,273,,,2687,780,3467
2025,1,,,russia,,organic_web,,Воздушные шары,,,,546564,1313831,1860395,8947,16411,25358,163,328,491,,,5985,2479,8464
2025,1,,,russia,,organic_web,,Декор,,,,74491,116006,190497,4877,6318,11195,27,50,77,,,1867,870,2737
2025,1,,,russia,,organic_web,,Для дома,,,,,3095,3095,300,239,539,,1,1,,,,,0
2025,1,,,russia,,organic_web,,Другое,,,,,,0,101,146,247,,,0,,,,,0
2025,1,,,russia,,organic_web,,Зоотовары,,,,,8114,8114,137,75,212,,2,2,,,,,0
2025,1,,,russia,,organic_web,,Канцелярские товары,,,,,1473,1473,29,80,109,,1,1,,,,,0
2025,1,,,russia,,organic_web,,Картины,,,,,26472,26472,836,1067,1903,,3,3,,,,,0
2025,1,,,russia,,organic_web,,Книги,,,,,,0,125,91,216,,,0,,,,,0
2025,1,,,russia,,organic_web,,Кондитерские и пекарни,,,,6861951,8993600,15855551,160678,174035,334713,2552,3256,5808,,,76981,56943,133924
2025,1,,,russia,,organic_web,,Косметика и парфюмерия,,,,30844,108832,139676,3000,2724,5724,10,32,42,,,2125,,2125
2025,1,,,russia,,organic_web,,Магазины чая и кофе,,,,68019,175881,243900,2127,2576,4703,19,50,69,,,200,6239,6439
2025,1,,,russia,,organic_web,,Обувь,,,,,,0,5,9,14,,,0,,,,,0
2025,1,,,russia,,organic_web,,Одежда,,,,,6556,6556,232,199,431,,1,1,,,,,0
2025,1,,,russia,,organic_web,,Одежда для детей,,,,,,0,69,38,107,,,0,,,,,0
2025,1,,,russia,,organic_web,,Подарочные сертификаты,,,,204485,330095,534580,7191,5170,12361,34,49,83,,,3098,5503,8601
2025,1,,,russia,,organic_web,,Посуда,,,,9118,19320,28438,1039,946,1985,3,8,11,,,,,0
2025,1,,,russia,,organic_web,,Продукты и напитки,,,,,,0,25,31,56,,,0,,,,,0
2025,1,,,russia,,organic_web,,Съедобные букеты,,,,5758668,5763338,11522006,48098,67005,115103,1482,1389,2871,,,22379,31094,53473
2025,1,,,russia,,organic_web,,Товары для праздника,,,,47310,112686,159996,1736,2663,4399,11,25,36,,,139,5559,5698
2025,1,,,russia,,organic_web,,Украшения,,,,32049,72833,104882,2261,2517,4778,9,22,31,,,332,,332
2025,1,,,russia,,organic_web,,Хендмейд и хобби,,,,18950,24462,43412,1547,1393,2940,7,10,17,,,395,,395
2025,1,,,russia,,organic_web,,N/A,,,,,,0,,,0,,,0,,159712,,,159712
2025,1,,,russia,,organic_web,,Комнатные растения,,,,1020881,1308150,2329031,28543,25110,53653,251,294,545,,,5790,3279,9069
2025,1,,,russia,,organic_web,,Цветы,,,,77516244,85903971,163420215,355790,635314,991104,20287,20598,40885,,,512667,321960,834627
2025,1,,,russia,,other,,Аксессуары,,,,,,0,556,486,1042,,,0,,,,,0
2025,1,,,russia,,other,,Вкусные наборы,,,,123342,545418,668760,2822,5007,7829,25,96,121,,,25969,6981,32950
2025,1,,,russia,,other,,Воздушные шары,,,,284035,773964,1057999,4035,12466,16501,85,200,285,,,13255,4733,17988
2025,1,,,russia,,other,,Декор,,,,17560,60175,77735,4649,4583,9232,10,25,35,,,799,193,992
2025,1,,,russia,,other,,Для дома,,,,1448,,1448,228,163,391,1,,1,,,,,0
2025,1,,,russia,,other,,Другое,,,,100,,100,121,159,280,1,,1,,,,,0
2025,1,,,russia,,other,,Зоотовары,,,,,,0,40,42,82,,,0,,,,,0
2025,1,,,russia,,other,,Канцелярские товары,,,,,539,539,42,61,103,,1,1,,,,,0
2025,1,,,russia,,other,,Картины,,,,,12204,12204,573,630,1203,,4,4,,,91,,91
2025,1,,,russia,,other,,Книги,,,,,,0,45,43,88,,,0,,,,,0
2025,1,,,russia,,other,,Кондитерские и пекарни,,,,2411009,4492749,6903758,59462,84332,143794,890,1615,2505,,,152481,71069,223550
2025,1,,,russia,,other,,Косметика и парфюмерия,,,,10898,55915,66813,1565,1361,2926,4,20,24,,,7476,30,7506
2025,1,,,russia,,other,,Магазины чая и кофе,,,,29933,77363,107296,1578,1864,3442,11,27,38,,,3388,174,3562
2025,1,,,russia,,other,,Обувь,,,,,,0,5,9,14,,,0,,,,,0
2025,1,,,russia,,other,,Одежда,,,,,,0,124,195,319,,,0,,,,,0
2025,1,,,russia,,other,,Одежда для детей,,,,,,0,17,22,39,,,0,,,,,0
2025,1,,,russia,,other,,Подарочные сертификаты,,,,339089,327216,666305,4256,3144,7400,44,47,91,,,504,6182,6686
2025,1,,,russia,,other,,Посуда,,,,3328,10828,14156,771,732,1503,1,2,3,,,,,0
2025,1,,,russia,,other,,Продукты и напитки,,,,417,1256,1673,36,52,88,0,1,1,,,,,0
2025,1,,,russia,,other,,Съедобные букеты,,,,2168627,2834400,5003027,22055,38677,60732,556,710,1266,,,60299,26126,86425
2025,1,,,russia,,other,,Товары для праздника,,,,12772,92669,105441,1668,2676,4344,7,22,29,,,1611,2656,4267
2025,1,,,russia,,other,,Украшения,,,,4730,33925,38655,1661,1778,3439,3,11,14,,,257,18,275
2025,1,,,russia,,other,,Хендмейд и хобби,,,,4909,16378,21287,1651,937,2588,5,4,9,,,45,97,142
2025,1,,,russia,,other,,N/A,,,,,,0,,,0,,,0,72998,,,,72998
2025,1,,,russia,,other,,Комнатные растения,,,,369517,720988,1090505,16501,13181,29682,88,155,243,,,11132,8775,19907
2025,1,,,russia,,other,,Цветы,,,,25132074,39652828,64784902,223781,489245,713026,6485,9145,15630,,,912719,382063,1294782
2025,1,,,russia,,paid_apps,,Аксессуары,,,,1340,26158,27498,102,1157,1259,1,7,8,,,2026,56,2082
2025,1,,,russia,,paid_apps,,Вкусные наборы,,,,101595,1273025,1374620,776,9170,9946,23,256,279,,,40185,16194,56379
2025,1,,,russia,,paid_apps,,Воздушные шары,,,,353748,2960760,3314508,2476,27449,29925,109,801,910,,,92647,37857,130504
2025,1,,,russia,,paid_apps,,Декор,,,,25746,221139,246885,644,6831,7475,12,77,89,38389,,8929,5010,52328
2025,1,,,russia,,paid_apps,,Для дома,,,,,,0,84,401,485,,,0,,,,,0
2025,1,,,russia,,paid_apps,,Другое,,,,,14680,14680,29,191,220,,2,2,,,,412,412
2025,1,,,russia,,paid_apps,,Зоотовары,,,,,,0,6,47,53,,,0,,,,,0
2025,1,,,russia,,paid_apps,,Канцелярские товары,,,,236,3697,3933,18,188,206,1,2,3,,,364,100,464
2025,1,,,russia,,paid_apps,,Картины,,,,11888,34810,46698,126,1197,1323,2,5,7,,,2400,,2400
2025,1,,,russia,,paid_apps,,Книги,,,,,,0,8,56,64,,,0,,,,,0
2025,1,,,russia,,paid_apps,,Кондитерские и пекарни,,,,3731682,20770499,24502181,20803,221962,242765,1520,7644,9164,1248881,,826629,341465,2416975
2025,1,,,russia,,paid_apps,,Косметика и парфюмерия,,,,,97262,97262,199,2122,2321,,34,34,20299,,2689,1532,24520
2025,1,,,russia,,paid_apps,,Магазины чая и кофе,,,,10640,229110,239750,252,3334,3586,5,76,81,,,5943,3086,9029
2025,1,,,russia,,paid_apps,,Обувь,,,,,894,894,1,18,19,,0,0,,,78,,78
2025,1,,,russia,,paid_apps,,Одежда,,,,,,0,34,405,439,,,0,,,,,0
2025,1,,,russia,,paid_apps,,Одежда для детей,,,,,,0,2,64,66,,,0,,,,,0
2025,1,,,russia,,paid_apps,,Подарочные сертификаты,,,,51421,374710,426131,912,8102,9014,8,73,81,50584,,14800,13978,79362
2025,1,,,russia,,paid_apps,,Посуда,,,,,64644,64644,146,1207,1353,,16,16,,,822,170,992
2025,1,,,russia,,paid_apps,,Продукты и напитки,,,,,26813,26813,23,71,94,,9,9,,,319,293,612
2025,1,,,russia,,paid_apps,,Съедобные букеты,,,,2162170,8920338,11082508,8289,71795,80084,590,2214,2804,98886,,273294,129330,501510
2025,1,,,russia,,paid_apps,,Товары для праздника,,,,14237,185811,200048,1061,5632,6693,7,57,64,,,5639,2934,8573
2025,1,,,russia,,paid_apps,,Украшения,,,,9935,113160,123095,369,3658,4027,4,40,44,,,2952,2435,5387
2025,1,,,russia,,paid_apps,,Хендмейд и хобби,,,,8242,67194,75436,136,1782,1918,4,26,30,,,2943,1688,4631
2025,1,,,russia,,paid_apps,,N/A,,,,,,0,,,0,,,0,14750726,,,,14750726
2025,1,,,russia,,paid_apps,,Комнатные растения,,,,296225,1764786,2061011,1821,22291,24112,79,424,503,12840,,57247,43690,113777
2025,1,,,russia,,paid_apps,,Sexual wellness,,,,,8302,8302,,,0,,2,2,,,,,0
2025,1,,,russia,,paid_apps,,Цветы,,,,23554648,147055470,170610118,78455,812208,890663,6507,34388,40895,1700597,,4664018,2099072,8463687
2025,1,,,russia,,paid_web,,Аксессуары,,,,,,0,40,185,225,,,0,,,,,0
2025,1,,,russia,,paid_web,,Вкусные наборы,,,,143704,206326,350030,772,1624,2396,22,38,60,,,1015,1901,2916
2025,1,,,russia,,paid_web,,Воздушные шары,,,,170449,254029,424478,4487,4040,8527,43,74,117,91571,,3359,3249,98179
2025,1,,,russia,,paid_web,,Декор,,,,10295,24023,34318,1268,1792,3060,3,9,12,946,,2734,,3680
2025,1,,,russia,,paid_web,,Для дома,,,,,,0,20,71,91,,,0,,,,,0
2025,1,,,russia,,paid_web,,Другое,,,,,,0,11,14,25,,,0,,,,,0
2025,1,,,russia,,paid_web,,Зоотовары,,,,,,0,10,24,34,,,0,,,,,0
2025,1,,,russia,,paid_web,,Канцелярские товары,,,,,,0,17,13,30,,,0,,,,,0
2025,1,,,russia,,paid_web,,Картины,,,,1900,,1900,158,248,406,1,,1,,,,,0
2025,1,,,russia,,paid_web,,Книги,,,,,,0,20,27,47,,,0,,,,,0
2025,1,,,russia,,paid_web,,Кондитерские и пекарни,,,,1485640,1710963,3196603,22433,27723,50156,555,626,1181,1078419,,16172,43593,1138184
2025,1,,,russia,,paid_web,,Косметика и парфюмерия,,,,7030,17897,24927,470,614,1084,3,7,10,,,,,0
2025,1,,,russia,,paid_web,,Магазины чая и кофе,,,,11393,44435,55828,558,867,1425,5,16,21,5286,,,225,5511
2025,1,,,russia,,paid_web,,Обувь,,,,,,0,1,,1,,,0,,,,,0
2025,1,,,russia,,paid_web,,Одежда,,,,,,0,38,27,65,,,0,,,,,0
2025,1,,,russia,,paid_web,,Одежда для детей,,,,,,0,5,33,38,,,0,,,,,0
2025,1,,,russia,,paid_web,,Подарочные сертификаты,,,,2798,24587,27385,2504,1184,3688,1,5,6,61718,,9,432,62159
2025,1,,,russia,,paid_web,,Посуда,,,,1360,4850,6210,67,207,274,1,1,2,,,,,0
2025,1,,,russia,,paid_web,,Продукты и напитки,,,,,,0,3,,3,,,0,,,,,0
2025,1,,,russia,,paid_web,,Съедобные букеты,,,,2079193,1501617,3580810,21008,21227,42235,540,363,903,20892,,7464,23098,51454
2025,1,,,russia,,paid_web,,Товары для праздника,,,,21541,27410,48951,296,1102,1398,7,7,14,4137,,,910,5047
2025,1,,,russia,,paid_web,,Украшения,,,,11817,9950,21767,265,836,1101,5,4,9,,,,180,180
2025,1,,,russia,,paid_web,,Хендмейд и хобби,,,,3645,6464,10109,464,609,1073,1,2,3,,,,,0
2025,1,,,russia,,paid_web,,N/A,,,,,,0,,,0,,,0,2469811,,,,2469811
2025,1,,,russia,,paid_web,,Комнатные растения,,,,438708,406764,845472,13908,11234,25142,101,74,175,339712,,1114,6732,347558
2025,1,,,russia,,paid_web,,Цветы,,,,25086460,20557712,45644172,137237,158425,295662,6702,4630,11332,15710267,,134125,316260,16160652
2025,1,,,russia,,partners,,Аксессуары,,,,,5377,5377,,18,18,,1,1,,,,568,568
2025,1,,,russia,,partners,,Вкусные наборы,,,,35076,161385,196461,41,152,193,9,30,39,,,1114,22743,23857
2025,1,,,russia,,partners,,Воздушные шары,,,,129767,439954,569721,224,813,1037,46,100,146,,,4801,59071,63872
2025,1,,,russia,,partners,,Декор,,,,3760,19896,23656,19,168,187,3,8,11,,,249,2694,2943
2025,1,,,russia,,partners,,Для дома,,,,,,0,1,10,11,,,0,,,,,0
2025,1,,,russia,,partners,,Другое,,,,,,0,,8,8,,,0,,,,,0
2025,1,,,russia,,partners,,Зоотовары,,,,,3000,3000,1,2,3,,1,1,,,403,,403
2025,1,,,russia,,partners,,Канцелярские товары,,,,,,0,,1,1,,,0,,,,,0
2025,1,,,russia,,partners,,Картины,,,,,,0,1,23,24,,,0,,,,,0
2025,1,,,russia,,partners,,Книги,,,,,,0,1,1,2,,,0,,,,,0
2025,1,,,russia,,partners,,Кондитерские и пекарни,,,,1140589,2410663,3551252,550,3634,4184,486,817,1303,,,30081,330852,360933
2025,1,,,russia,,partners,,Косметика и парфюмерия,,,,,3525,3525,10,42,52,,2,2,,,,328,328
2025,1,,,russia,,partners,,Магазины чая и кофе,,,,2897,10050,12947,15,94,109,1,3,4,,,,1277,1277
2025,1,,,russia,,partners,,Одежда,,,,,,0,1,2,3,,,0,,,,,0
2025,1,,,russia,,partners,,Одежда для детей,,,,,,0,,2,2,,,0,,,,,0
2025,1,,,russia,,partners,,Подарочные сертификаты,,,,32538,73867,106405,52,178,230,7,13,20,,,,11927,11927
2025,1,,,russia,,partners,,Посуда,,,,,6946,6946,3,20,23,,2,2,,,202,468,670
2025,1,,,russia,,partners,,Съедобные букеты,,,,565446,1104392,1669838,380,1660,2040,175,243,418,,,9804,165348,175152
2025,1,,,russia,,partners,,Товары для праздника,,,,14255,31894,46149,24,128,152,5,9,14,,,64,4356,4420
2025,1,,,russia,,partners,,Украшения,,,,3485,6680,10165,10,95,105,1,3,4,,,,1101,1101
2025,1,,,russia,,partners,,Хендмейд и хобби,,,,4973,3465,8438,8,39,47,1,2,3,,,,1180,1180
2025,1,,,russia,,partners,,N/A,,,,,,0,,,0,,,0,2427659,765678,,,3193337
2025,1,,,russia,,partners,,Комнатные растения,,,,292504,303254,595758,163,529,692,71,58,129,,,2510,59580,62090
2025,1,,,russia,,partners,,Цветы,,,,11322696,22604102,33926798,10836,24070,34906,3249,5000,8249,,,158579,2953884,3112463
2025,1,,,russia,,retention,,Аксессуары,,,,,31411,31411,7,333,340,,7,7,,,545,174,719
2025,1,,,russia,,retention,,Вкусные наборы,,,,9609,1073067,1082676,92,3677,3769,3,206,209,,,21958,14086,36044
2025,1,,,russia,,retention,,Воздушные шары,,,,17641,1727645,1745286,151,9356,9507,6,439,445,,,39148,13175,52323
2025,1,,,russia,,retention,,Декор,,,,1700,167673,169373,47,2289,2336,1,55,56,,,5551,11534,17085
2025,1,,,russia,,retention,,Для дома,,,,,4809,4809,5,114,119,,2,2,,,,10,10
2025,1,,,russia,,retention,,Другое,,,,,,0,,64,64,,,0,,,,,0
2025,1,,,russia,,retention,,Зоотовары,,,,,,0,2,18,20,,,0,,,,,0
2025,1,,,russia,,retention,,Канцелярские товары,,,,,1400,1400,,60,60,,1,1,,,,,0
2025,1,,,russia,,retention,,Картины,,,,,15257,15257,2,429,431,,5,5,,,921,,921
2025,1,,,russia,,retention,,Книги,,,,,2460,2460,,28,28,,1,1,,,,,0
2025,1,,,russia,,retention,,Кондитерские и пекарни,,,,162852,11145382,11308234,1260,64031,65291,68,3994,4062,,,399959,143361,543320
2025,1,,,russia,,retention,,Косметика и парфюмерия,,,,,111999,111999,13,857,870,,34,34,,,4188,2731,6919
2025,1,,,russia,,retention,,Магазины чая и кофе,,,,3692,100256,103948,19,1053,1072,2,33,35,,,2598,4491,7089
2025,1,,,russia,,retention,,Обувь,,,,,,0,,5,5,,,0,,,,,0
2025,1,,,russia,,retention,,Одежда,,,,,2688,2688,7,151,158,,0,0,,,175,,175
2025,1,,,russia,,retention,,Одежда для детей,,,,,,0,,34,34,,,0,,,,,0
2025,1,,,russia,,retention,,Подарочные сертификаты,,,,5071,202812,207883,81,2907,2988,2,36,38,,,12070,4923,16993
2025,1,,,russia,,retention,,Посуда,,,,,36324,36324,7,430,437,,12,12,,,73,,73
2025,1,,,russia,,retention,,Продукты и напитки,,,,,1119,1119,,25,25,,1,1,,,391,,391
2025,1,,,russia,,retention,,Съедобные букеты,,,,165385,5600686,5766071,685,26534,27219,43,1372,1415,,,150681,57111,207792
2025,1,,,russia,,retention,,Товары для праздника,,,,6023,148970,154993,27,1645,1672,1,39,40,,,8206,1732,9938
2025,1,,,russia,,retention,,Украшения,,,,,102783,102783,9,1078,1087,,17,17,,,1241,1284,2525
2025,1,,,russia,,retention,,Хендмейд и хобби,,,,,41048,41048,9,468,477,,14,14,,,3435,520,3955
2025,1,,,russia,,retention,,Комнатные растения,,,,48230,1234168,1282398,113,9119,9232,8,273,281,,,70505,15640,86145
2025,1,,,russia,,retention,,Цветы,,,,1621654,96480020,98101674,5175,310041,315216,453,21519,21972,,,2800888,1088554,3889442
2025,1,,,russia,,N/A,,N/A,,,,,,0,,,0,,,0,200000,,,,200000
2025,1,,,spain,,brand,,Воздушные шары,,,,,,0,,11,11,,,0,,,,,0
2025,1,,,spain,,brand,,Декор,,,,85,3097,3182,1,1,2,1,,1,,,,3097,3097
2025,1,,,spain,,brand,,Кондитерские и пекарни,,,,10314,1614,11928,1,4,5,2,,2,,,,1614,1614
2025,1,,,spain,,brand,,Съедобные букеты,,,,,,0,,3,3,,,0,,,,,0
2025,1,,,spain,,brand,,N/A,,,,,,0,,,0,,,0,501368,243679,,,745047
2025,1,,,spain,,brand,,Комнатные растения,,,,,,0,13,1,14,,,0,,,,,0
2025,1,,,spain,,brand,,Цветы,,,,18054,33779,51833,19,60,79,6,5,11,,,,12344,12344
2025,1,,,spain,,organic_apps,,Аксессуары,,,,,,0,2,1,3,,,0,,,,,0
2025,1,,,spain,,organic_apps,,Вкусные наборы,,,,10840,5018,15858,25,42,67,2,0,2,,,,259,259
2025,1,,,spain,,organic_apps,,Воздушные шары,,,,,21830,21830,50,124,174,,4,4,,,,,0
2025,1,,,spain,,organic_apps,,Декор,,,,8363,,8363,12,55,67,1,,1,,,,,0
2025,1,,,spain,,organic_apps,,Для дома,,,,,,0,,2,2,,,0,,,,,0
2025,1,,,spain,,organic_apps,,Кондитерские и пекарни,,,,,7874,7874,52,172,224,,2,2,,,,,0
2025,1,,,spain,,organic_apps,,Косметика и парфюмерия,,,,,,0,2,2,4,,,0,,,,,0
2025,1,,,spain,,organic_apps,,Магазины чая и кофе,,,,,,0,6,22,28,,,0,,,,,0
2025,1,,,spain,,organic_apps,,Одежда,,,,,,0,,1,1,,,0,,,,,0
2025,1,,,spain,,organic_apps,,Посуда,,,,,,0,1,1,2,,,0,,,,,0
2025,1,,,spain,,organic_apps,,Съедобные букеты,,,,,,0,28,35,63,,,0,,,,,0
2025,1,,,spain,,organic_apps,,Товары для праздника,,,,,,0,1,4,5,,,0,,,,,0
2025,1,,,spain,,organic_apps,,Украшения,,,,,4898,4898,16,25,41,,1,1,,,,,0
2025,1,,,spain,,organic_apps,,Хендмейд и хобби,,,,,,0,,1,1,,,0,,,,,0
2025,1,,,spain,,organic_apps,,Комнатные растения,,,,,15452,15452,56,103,159,,5,5,,,992,21,1013
2025,1,,,spain,,organic_apps,,Цветы,,,,459028,1252419,1711447,1181,3604,4785,71,144,215,,,36555,31015,67570
2025,1,,,spain,,organic_web,,Аксессуары,,,,,,0,1,,1,,,0,,,,,0
2025,1,,,spain,,organic_web,,Вкусные наборы,,,,,3103,3103,2,25,27,,1,1,,,,,0
2025,1,,,spain,,organic_web,,Воздушные шары,,,,6462,,6462,32,37,69,1,,1,,,,,0
2025,1,,,spain,,organic_web,,Декор,,,,,,0,15,11,26,,,0,,,,,0
2025,1,,,spain,,organic_web,,Кондитерские и пекарни,,,,35798,2415,38213,306,186,492,6,1,7,,,,,0
2025,1,,,spain,,organic_web,,Косметика и парфюмерия,,,,,,0,7,5,12,,,0,,,,,0
2025,1,,,spain,,organic_web,,Магазины чая и кофе,,,,,,0,8,1,9,,,0,,,,,0
2025,1,,,spain,,organic_web,,Одежда,,,,,,0,6,1,7,,,0,,,,,0
2025,1,,,spain,,organic_web,,Съедобные букеты,,,,13267,,13267,26,21,47,2,,2,,,,,0
2025,1,,,spain,,organic_web,,Товары для праздника,,,,,,0,,2,2,,,0,,,,,0
2025,1,,,spain,,organic_web,,Украшения,,,,,,0,17,5,22,,,0,,,,,0
2025,1,,,spain,,organic_web,,Хендмейд и хобби,,,,,,0,5,,5,,,0,,,,,0
2025,1,,,spain,,organic_web,,N/A,,,,,,0,,,0,,,0,,810438,,,810438
2025,1,,,spain,,organic_web,,Комнатные растения,,,,43218,,43218,53,59,112,10,,10,,,,,0
2025,1,,,spain,,organic_web,,Цветы,,,,844271,339642,1183913,1261,1818,3079,127,42,169,,,,1610,1610
2025,1,,,spain,,other,,Аксессуары,,,,,,0,,1,1,,,0,,,,,0
2025,1,,,spain,,other,,Вкусные наборы,,,,,,0,17,23,40,,,0,,,,,0
2025,1,,,spain,,other,,Воздушные шары,,,,,6662,6662,31,50,81,,1,1,,,,236,236
2025,1,,,spain,,other,,Декор,,,,,,0,9,31,40,,,0,,,,,0
2025,1,,,spain,,other,,Кондитерские и пекарни,,,,4798,,4798,122,166,288,1,,1,,,,,0
2025,1,,,spain,,other,,Косметика и парфюмерия,,,,,,0,1,3,4,,,0,,,,,0
2025,1,,,spain,,other,,Магазины чая и кофе,,,,,3111,3111,5,15,20,,1,1,,,,,0
2025,1,,,spain,,other,,Посуда,,,,,,0,,2,2,,,0,,,,,0
2025,1,,,spain,,other,,Съедобные букеты,,,,9646,,9646,12,16,28,1,,1,,,,,0
2025,1,,,spain,,other,,Товары для праздника,,,,,,0,3,8,11,,,0,,,,,0
2025,1,,,spain,,other,,Украшения,,,,,,0,6,23,29,,,0,,,,,0
2025,1,,,spain,,other,,Хендмейд и хобби,,,,,,0,1,1,2,,,0,,,,,0
2025,1,,,spain,,other,,Комнатные растения,,,,,,0,57,144,201,,,0,,,,,0
2025,1,,,spain,,other,,Цветы,,,,132277,185267,317544,1097,2510,3607,21,19,40,,,749,1050,1799
2025,1,,,spain,,paid_apps,,Вкусные наборы,,,,,,0,14,9,23,,,0,,,,,0
2025,1,,,spain,,paid_apps,,Воздушные шары,,,,,5093,5093,29,27,56,,1,1,,,56,,56
