year,month,Quarter,Halfyear,region_to,is_global,subdivision,is_paid,category,KEY_clean,is_flowers,distributed_ads_cost,revenue_first_transactions,revenue_repeat_transactions,revenue_total,first_traffic,repeat_traffic,traffic_total,first_transactions,repeat_transactions,transacitons_total,ads_cost,not_ads_cost,bonus_company,promo_cost,mar_cost
2025,5,Q2,H1,russia,,retention,non_paid,Комнатные растения,,non_flowers,,"21,873","1,233,713","1,255,586",112,7872,7984,3.5,274.833333,278.333333,,,34861,17263.5,52124.5
2025,5,Q2,H1,russia,,retention,non_paid,Sexual wellness,,non_flowers,,,,0,7,95,102,,,0,,,,,0
2025,5,Q2,H1,russia,,retention,non_paid,Цветы,,flowers,,"1,682,640","103,081,604","104,764,244",3919,303980,307899,447.833333,22072.19015,22520.02348,,,2898930.167,1392568.497,4291498.664
2025,6,Q2,H1,russia,,brand,paid,Аксессуары,,non_flowers,,,,0,9,456,465,,,0,,,,,0
2025,6,Q2,H1,russia,,brand,paid,Вкусные наборы,,non_flowers,,"11,220","101,826","113,046",68,716,784,2.32556396,22.89008116,25.21564512,,,1079.5,4103,5182.5
2025,6,Q2,H1,russia,,brand,paid,Воздушные шары,,non_flowers,,"81,080","344,678","425,758",271,2985,3256,23.92570376,87.6501367,111.5758405,,,12663.75,8137.5,20801.25
2025,6,Q2,H1,russia,,brand,paid,Декор,,non_flowers,,801,"11,914","12,715",69,921,990,0.5548816,5.1411241,5.6960057,,,103.5,254.5,358
2025,6,Q2,H1,russia,,brand,paid,Для дома,,non_flowers,,255,"2,089","2,344",8,36,44,1,1,2,,,,45,45
2025,6,Q2,H1,russia,,brand,paid,Другое,,non_flowers,,,,0,,2,2,,,0,,,,,0
2025,6,Q2,H1,russia,,brand,paid,Зоотовары,,non_flowers,,,,0,,6,6,,,0,,,,,0
2025,6,Q2,H1,russia,,brand,paid,Канцелярские товары,,non_flowers,,,,0,,16,16,,,0,,,,,0
2025,6,Q2,H1,russia,,brand,paid,Картины,,non_flowers,,,,0,8,82,90,,,0,,,,,0
2025,6,Q2,H1,russia,,brand,paid,Книги,,non_flowers,,,,0,,10,10,,,0,,,,,0
2025,6,Q2,H1,russia,,brand,paid,Кондитерские и пекарни,,non_flowers,,"464,599","2,639,567","3,104,166",1839,16530,18369,169.8440081,876.1520322,1045.99604,,,92133.667,109131.1667,201264.8337
2025,6,Q2,H1,russia,,brand,paid,Косметика и парфюмерия,,non_flowers,,"3,543","5,064","8,607",61,125,186,1,1,2,,,46.5,199,245.5
2025,6,Q2,H1,russia,,brand,paid,Магазины чая и кофе,,non_flowers,,"1,928","18,294","20,222",41,203,244,0.5,6,6.5,,,156,161,317
2025,6,Q2,H1,russia,,brand,paid,Одежда,,non_flowers,,,,0,,28,28,,,0,,,,,0
2025,6,Q2,H1,russia,,brand,paid,Одежда для детей,,non_flowers,,,,0,1,,1,,,0,,,,,0
2025,6,Q2,H1,russia,,brand,paid,Подарочные сертификаты,,non_flowers,,"6,729","14,706","21,435",111,719,830,1.26892709,4.1790215,5.44794859,,,,6775,6775
2025,6,Q2,H1,russia,,brand,paid,Посуда,,non_flowers,,,,0,22,122,144,,,0,,,,,0
2025,6,Q2,H1,russia,,brand,paid,Продукты и напитки,,non_flowers,,,,0,,3,3,,,0,,,,,0
2025,6,Q2,H1,russia,,brand,paid,Съедобные букеты,,non_flowers,,"291,785","1,005,908","1,297,693",764,5212,5976,81.8864445,248.9597192,330.8461637,,,26505,49054.6667,75559.6667
2025,6,Q2,H1,russia,,brand,paid,Товары для праздника,,non_flowers,,,"7,868","7,868",3,81,84,,1.1666667,1.1666667,,,253.3333,,253.3333
2025,6,Q2,H1,russia,,brand,paid,Украшения,,non_flowers,,"4,420","5,690","10,110",37,447,484,1,2,3,,,,1392,1392
2025,6,Q2,H1,russia,,brand,paid,Хендмейд и хобби,,non_flowers,,,"5,583","5,583",54,125,179,,3.5,3.5,,,479,,479
2025,6,Q2,H1,russia,,brand,paid,N/A,,non_flowers,,,,0,,,0,,,0,31796426.09,6072317,,,37868743.09
2025,6,Q2,H1,russia,,brand,paid,Комнатные растения,,non_flowers,,"57,488","165,759","223,247",381,1815,2196,14.81053295,41.6955953,56.50612825,,,4160,12688,16848
2025,6,Q2,H1,russia,,brand,paid,Sexual wellness,,non_flowers,,,,0,5,23,28,,,0,,,,,0
2025,6,Q2,H1,russia,,brand,paid,Цветы,,flowers,,"5,603,147","21,702,647","27,305,794",12226,90691,102917,1548.872637,5155.513241,6704.385878,,,576653.7533,742653.1667,1319306.92
2025,6,Q2,H1,russia,,organic_apps,non_paid,Аксессуары,,non_flowers,,,"73,481","73,481",201,2214,2415,,17.0000003,17.0000003,,,9694.667,5230.667,14925.334
2025,6,Q2,H1,russia,,organic_apps,non_paid,Вкусные наборы,,non_flowers,,"293,382","3,391,987","3,685,369",1899,17910,19809,68.1666666,671.2676762,739.4343428,,,95807.98667,52285.967,148093.9537
2025,6,Q2,H1,russia,,organic_apps,non_paid,Воздушные шары,,non_flowers,,"969,890","10,580,182","11,550,072",6726,64168,70894,295.2603592,2681.613826,2976.874185,,,301132.3963,139952.2505,441084.6468
2025,6,Q2,H1,russia,,organic_apps,non_paid,Декор,,non_flowers,,"46,022","631,398","677,420",1190,11994,13184,17.7499999,206.4039871,224.153987,,,33854.99994,14155.1836,48010.18354
2025,6,Q2,H1,russia,,organic_apps,non_paid,Для дома,,non_flowers,,,"3,730","3,730",163,928,1091,,1,1,,,,,0
2025,6,Q2,H1,russia,,organic_apps,non_paid,Другое,,non_flowers,,,"3,450","3,450",7,43,50,,1,1,,,100,,100
2025,6,Q2,H1,russia,,organic_apps,non_paid,Зоотовары,,non_flowers,,,"6,490","6,490",23,189,212,,2,2,,,,,0
2025,6,Q2,H1,russia,,organic_apps,non_paid,Канцелярские товары,,non_flowers,,"3,200","10,558","13,758",44,537,581,1,3.2,4.2,,,98,,98
2025,6,Q2,H1,russia,,organic_apps,non_paid,Картины,,non_flowers,,,"49,347","49,347",169,2176,2345,,8,8,,,,1160,1160
2025,6,Q2,H1,russia,,organic_apps,non_paid,Книги,,non_flowers,,,"1,420","1,420",16,171,187,,1,1,,,,,0
2025,6,Q2,H1,russia,,organic_apps,non_paid,Кондитерские и пекарни,,non_flowers,,"7,966,453","60,063,493","68,029,946",48885,419324,468209,3122.810442,21025.62763,24148.43807,,,2376237.927,1076624.417,3452862.344
2025,6,Q2,H1,russia,,organic_apps,non_paid,Косметика и парфюмерия,,non_flowers,,"24,357","241,385","265,742",353,3139,3492,11.8333333,71.4999996,83.3333329,,,12097,3803,15900
2025,6,Q2,H1,russia,,organic_apps,non_paid,Магазины чая и кофе,,non_flowers,,"39,026","472,922","511,948",575,5778,6353,14,137,151,,,12344.5,4822,17166.5
2025,6,Q2,H1,russia,,organic_apps,non_paid,Обувь,,non_flowers,,,,0,3,21,24,,,0,,,,,0
2025,6,Q2,H1,russia,,organic_apps,non_paid,Одежда,,non_flowers,,,"29,277","29,277",76,844,920,,3,3,,,,124,124
2025,6,Q2,H1,russia,,organic_apps,non_paid,Одежда для детей,,non_flowers,,,,0,4,86,90,,,0,,,,,0
2025,6,Q2,H1,russia,,organic_apps,non_paid,Подарочные сертификаты,,non_flowers,,"108,211","1,351,241","1,459,452",1962,16624,18586,24,213.55206,237.55206,,,196362,31291.5,227653.5
2025,6,Q2,H1,russia,,organic_apps,non_paid,Посуда,,non_flowers,,"6,652","82,243","88,895",250,2204,2454,3.3333333,25.5,28.8333333,,,1368,1312,2680
2025,6,Q2,H1,russia,,organic_apps,non_paid,Продукты и напитки,,non_flowers,,,"2,453","2,453",29,115,144,,1.75,1.75,,,,14,14
2025,6,Q2,H1,russia,,organic_apps,non_paid,Съедобные букеты,,non_flowers,,"4,851,200","25,098,085","29,949,285",22397,141727,164124,1296.10021,5927.58697,7223.68718,,,739589.3,419637.333,1159226.633
2025,6,Q2,H1,russia,,organic_apps,non_paid,Товары для праздника,,non_flowers,,428,"49,596","50,024",5164,7834,12998,0.8333333,27.5833333,28.4166666,,,3790.9167,301.33337,4092.25007
2025,6,Q2,H1,russia,,organic_apps,non_paid,Украшения,,non_flowers,,"44,147","319,724","363,871",813,7193,8006,18.3333333,95.5,113.8333333,,,29085,7121,36206
2025,6,Q2,H1,russia,,organic_apps,non_paid,Хендмейд и хобби,,non_flowers,,"52,576","189,519","242,095",301,3140,3441,72,63.9999995,135.9999995,,,12569.8333,9119.5,21689.3333
2025,6,Q2,H1,russia,,organic_apps,non_paid,Комнатные растения,,non_flowers,,"734,814","5,582,494","6,317,308",5296,48229,53525,191.459773,1232.084127,1423.5439,,,200338.3333,93363.8333,293702.1666
2025,6,Q2,H1,russia,,organic_apps,non_paid,Sexual wellness,,non_flowers,,,"19,006","19,006",85,943,1028,,3,3,,,,,0
2025,6,Q2,H1,russia,,organic_apps,non_paid,Цветы,,flowers,,"72,901,818","521,648,285","594,550,103",303345,2206457,2509802,19019.63425,113274.4677,132294.102,,,18232258.96,8331584.073,26563843.03
2025,6,Q2,H1,russia,,organic_web,non_paid,Аксессуары,,non_flowers,,"7,156","2,728","9,884",708,578,1286,3,1,4,,,,,0
2025,6,Q2,H1,russia,,organic_web,non_paid,Вкусные наборы,,non_flowers,,"352,630","911,683","1,264,313",4812,7177,11989,67.333333,186.3333333,253.6666663,,,2555,8319.5,10874.5
2025,6,Q2,H1,russia,,organic_web,non_paid,Воздушные шары,,non_flowers,,"711,744","1,598,013","2,309,757",8701,20050,28751,190.1833333,421.9666635,612.1499968,,,11394.5,9308.16663,20702.66663
2025,6,Q2,H1,russia,,organic_web,non_paid,Декор,,non_flowers,,"61,407","102,915","164,322",2627,3684,6311,17.5666666,31.1666666,48.7333332,,,1920,576.66667,2496.66667
2025,6,Q2,H1,russia,,organic_web,non_paid,Для дома,,non_flowers,,,"2,882","2,882",185,189,374,,1,1,,,,,0
2025,6,Q2,H1,russia,,organic_web,non_paid,Другое,,non_flowers,,,,0,19,36,55,,,0,,,,,0
2025,6,Q2,H1,russia,,organic_web,non_paid,Зоотовары,,non_flowers,,,,0,197,81,278,,,0,,,,,0
2025,6,Q2,H1,russia,,organic_web,non_paid,Канцелярские товары,,non_flowers,,802,"3,952","4,754",32,56,88,0.5,1,1.5,,,,100,100
2025,6,Q2,H1,russia,,organic_web,non_paid,Картины,,non_flowers,,"2,300",,"2,300",573,787,1360,1,,1,,,,,0
2025,6,Q2,H1,russia,,organic_web,non_paid,Книги,,non_flowers,,,"2,207","2,207",100,91,191,,1,1,,,,,0
2025,6,Q2,H1,russia,,organic_web,non_paid,Кондитерские и пекарни,,non_flowers,,"6,781,441","9,636,822","16,418,263",141949,159613,301562,2433.749967,3343.916706,5777.666673,,,80083,82030.99997,162114
2025,6,Q2,H1,russia,,organic_web,non_paid,Косметика и парфюмерия,,non_flowers,,"17,644","28,534","46,178",1453,1501,2954,6.5,10,16.5,,,,,0
2025,6,Q2,H1,russia,,organic_web,non_paid,Магазины чая и кофе,,non_flowers,,"37,282","169,016","206,298",1257,1853,3110,15.3333333,41.0833333,56.4166666,,,56,74,130
2025,6,Q2,H1,russia,,organic_web,non_paid,Обувь,,non_flowers,,,,0,3,5,8,,,0,,,,,0
2025,6,Q2,H1,russia,,organic_web,non_paid,Одежда,,non_flowers,,,,0,203,143,346,,,0,,,,,0
2025,6,Q2,H1,russia,,organic_web,non_paid,Одежда для детей,,non_flowers,,,,0,27,33,60,,,0,,,,,0
2025,6,Q2,H1,russia,,organic_web,non_paid,Подарочные сертификаты,,non_flowers,,"295,274","379,031","674,305",7802,4459,12261,46,54,100,,,4026,9294,13320
2025,6,Q2,H1,russia,,organic_web,non_paid,Посуда,,non_flowers,,"9,251","7,760","17,011",608,724,1332,4.5,5,9.5,,,,139,139
2025,6,Q2,H1,russia,,organic_web,non_paid,Продукты и напитки,,non_flowers,,,,0,22,10,32,,,0,,,,,0
2025,6,Q2,H1,russia,,organic_web,non_paid,Съедобные букеты,,non_flowers,,"5,347,498","5,373,157","10,720,655",35964,58465,94429,1376.250003,1289.666666,2665.916669,,,33853.75,35963.6667,69817.4167
2025,6,Q2,H1,russia,,organic_web,non_paid,Товары для праздника,,non_flowers,,636,"6,593","7,229",495,517,1012,1.5,4.3333333,5.8333333,,,,,0
2025,6,Q2,H1,russia,,organic_web,non_paid,Украшения,,non_flowers,,"8,729","39,708","48,437",1708,2067,3775,4,13.6666667,17.6666667,,,,,0
